position,champion,time_min,killed,placed
BOTTOM,카시오페아,25.0,1.6292134831460674,1.8412698412698412
BOTTOM,카시오페아,30.0,1.4225352112676057,1.6754966887417218
BOTTOM,카시오페아,35.0,1.6956521739130435,1.9230769230769231
BOTTOM,카이사,0.0,1.1596164692611393,1.4375746318163725
BOTTOM,카이사,5.0,1.3435618009750503,2.0058208600617724
BOTTOM,카이사,10.0,1.7325889477668432,2.121500893388922
BOTTOM,카이사,15.0,1.845900439238653,1.8066702819956617
BOTTOM,카이사,20.0,2.145734597156398,1.7610853739245533
BOTTOM,카이사,25.0,1.9898555179833999,1.6748370273794002
BOTTOM,카이사,30.0,1.81557067271353,1.4943109987357774
BOTTOM,카이사,35.0,1.8237082066869301,1.425531914893617
BOTTOM,카타리나,0.0,0.0,1.5
BOTTOM,카타리나,5.0,1.0,1.5
BOTTOM,카타리나,10.0,1.0,2.0
BOTTOM,카타리나,15.0,2.5,2.5
BOTTOM,카타리나,20.0,2.0,1.0
BOTTOM,카타리나,25.0,1.5,4.0
BOTTOM,카타리나,30.0,3.0,2.0
BOTTOM,칼리스타,0.0,1.2272727272727273,2.0072815533980584
BOTTOM,칼리스타,5.0,1.4642857142857142,3.8325688073394497
BOTTOM,칼리스타,10.0,1.9574468085106382,4.009153318077804
BOTTOM,칼리스타,15.0,1.963898916967509,3.5147783251231526
BOTTOM,칼리스타,20.0,2.046808510638298,3.358490566037736
BOTTOM,칼리스타,25.0,1.9937888198757765,3.2904761904761903
BOTTOM,칼리스타,30.0,2.0,3.1358024691358026
BOTTOM,칼리스타,35.0,1.9333333333333333,3.6842105263157894
BOTTOM,케이틀린,0.0,1.1951219512195121,1.4295601696807323
BOTTOM,케이틀린,5.0,1.3672566371681416,2.0161653366073256
BOTTOM,케이틀린,10.0,1.759379042690815,2.180835881753313
BOTTOM,케이틀린,15.0,1.8695114409400124,1.8855421686746987
BOTTOM,케이틀린,20.0,2.1716968477531857,1.7900882939333522
BOTTOM,케이틀린,25.0,2.0730191610564472,1.671497584541063
BOTTOM,케이틀린,30.0,2.0467391304347826,1.5358139534883721
BOTTOM,케이틀린,35.0,1.812,1.3853820598006645
BOTTOM,코그모,0.0,1.1515151515151516,1.4320987654320987
BOTTOM,코그모,5.0,1.233644859813084,1.8838951310861423
BOTTOM,코그모,10.0,1.6153846153846154,2.1379310344827585
BOTTOM,코그모,15.0,1.7748344370860927,1.798165137614679
BOTTOM,코그모,20.0,2.2261904761904763,1.718232044198895
BOTTOM,코그모,25.0,2.047169811320755,1.558139534883721
BOTTOM,코그모,30.0,1.7962962962962963,1.6176470588235294
BOTTOM,코그모,35.0,1.4166666666666667,1.3846153846153846
BOTTOM,코르키,0.0,1.191588785046729,1.4284188034188035
BOTTOM,코르키,5.0,1.3222748815165877,2.012218045112782
BOTTOM,코르키,10.0,1.6454545454545455,2.0986964618249533
BOTTOM,코르키,15.0,1.8012519561815337,1.91792656587473
BOTTOM,코르키,20.0,1.9759862778730704,1.8823529411764706
BOTTOM,코르키,25.0,1.8979591836734695,1.7575150300601203
BOTTOM,코르키,30.0,1.786096256684492,1.6147540983606556
BOTTOM,코르키,35.0,1.5714285714285714,1.5774647887323943
BOTTOM,크산테,0.0,0.0,2.0
BOTTOM,크산테,5.0,0.0,2.0
BOTTOM,크산테,10.0,1.0,2.5
BOTTOM,크산테,15.0,1.0,2.6666666666666665
BOTTOM,크산테,20.0,0.0,2.0
BOTTOM,크산테,25.0,3.0,3.0
BOTTOM,크산테,30.0,0.0,2.0
BOTTOM,키아나,0.0,1.0,1.52
BOTTOM,키아나,5.0,1.5714285714285714,2.0
BOTTOM,키아나,10.0,1.1428571428571428,2.210526315789474
BOTTOM,키아나,15.0,1.8461538461538463,2.3076923076923075
BOTTOM,키아나,20.0,1.8461538461538463,2.4705882352941178
BOTTOM,키아나,25.0,2.2222222222222223,1.6
BOTTOM,키아나,30.0,2.0,2.0
BOTTOM,키아나,35.0,1.0,1.0
BOTTOM,킨드레드,0.0,0.0,1.25
BOTTOM,킨드레드,5.0,1.0,2.0
BOTTOM,킨드레드,10.0,1.0,1.6
BOTTOM,킨드레드,15.0,1.3333333333333333,2.0
BOTTOM,킨드레드,20.0,1.0,2.0
BOTTOM,탈리야,0.0,1.0,1.4090909090909092
BOTTOM,탈리야,5.0,1.3,2.4
BOTTOM,탈리야,10.0,1.7857142857142858,2.48
BOTTOM,탈리야,15.0,1.6153846153846154,2.0833333333333335
BOTTOM,탈리야,20.0,1.7777777777777777,2.0
BOTTOM,탈리야,25.0,2.25,2.6666666666666665
BOTTOM,탈리야,30.0,1.75,1.4
BOTTOM,탈리야,35.0,0.0,1.0
BOTTOM,트리스타나,0.0,1.210412147505423,1.4851581508515814
BOTTOM,트리스타나,5.0,1.3720266412940056,1.9995702621400946
BOTTOM,트리스타나,10.0,1.803960396039604,2.1191304347826088
BOTTOM,트리스타나,15.0,1.937002652519894,1.8669975186104217
BOTTOM,트리스타나,20.0,2.178623718887262,1.7703703703703704
BOTTOM,트리스타나,25.0,2.0980392156862746,1.6699029126213591
BOTTOM,트리스타나,30.0,1.8690807799442897,1.5642201834862386
BOTTOM,트리스타나,35.0,1.8055555555555556,1.3675213675213675
BOTTOM,트위스티드 페이트,0.0,1.0,1.8333333333333333
BOTTOM,트위스티드 페이트,5.0,1.3333333333333333,2.1666666666666665
BOTTOM,트위스티드 페이트,10.0,3.0,3.2
BOTTOM,트위스티드 페이트,15.0,1.75,2.2
BOTTOM,트위스티드 페이트,20.0,3.0,1.5
BOTTOM,트위스티드 페이트,25.0,4.0,2.0
BOTTOM,트위스티드 페이트,30.0,2.0,2.0
BOTTOM,트위치,0.0,1.0875,1.5223048327137547
BOTTOM,트위치,5.0,1.2792452830188679,2.011925042589438
BOTTOM,트위치,10.0,1.7670886075949368,2.1873935264054514
BOTTOM,트위치,15.0,1.7275280898876404,1.9775280898876404
BOTTOM,트위치,20.0,2.0276073619631902,1.828502415458937
BOTTOM,트위치,25.0,1.829268292682927,1.7381818181818183
BOTTOM,트위치,30.0,1.7727272727272727,1.5573770491803278
BOTTOM,트위치,35.0,1.55,1.475
BOTTOM,티모,0.0,0.0,1.0
BOTTOM,티모,5.0,1.0,7.0
BOTTOM,티모,10.0,1.0,11.0
BOTTOM,티모,15.0,2.0,11.0
BOTTOM,티모,20.0,1.0,9.5
BOTTOM,티모,25.0,3.0,12.0
BOTTOM,티모,30.0,1.0,8.0
BOTTOM,피들스틱,5.0,1.0,1.0
BOTTOM,피들스틱,10.0,3.0,1.0
BOTTOM,피들스틱,15.0,2.0,0.0
BOTTOM,하이머딩거,0.0,1.2093023255813953,1.4153846153846155
BOTTOM,하이머딩거,5.0,1.4576271186440677,1.8773584905660377
BOTTOM,하이머딩거,10.0,1.746031746031746,2.288135593220339
BOTTOM,하이머딩거,15.0,1.5396825396825398,1.788888888888889
BOTTOM,하이머딩거,20.0,1.7222222222222223,1.619047619047619
BOTTOM,하이머딩거,25.0,1.945945945945946,1.94
BOTTOM,하이머딩거,30.0,1.2666666666666666,1.434782608695652
BOTTOM,하이머딩거,35.0,1.3333333333333333,1.0
BOTTOM,흐웨이,0.0,1.125,1.618421052631579
BOTTOM,흐웨이,5.0,1.2307692307692308,2.0120481927710845
BOTTOM,흐웨이,10.0,1.75,2.357142857142857
BOTTOM,흐웨이,15.0,1.6666666666666667,1.894736842105263
BOTTOM,흐웨이,20.0,1.6363636363636365,1.8412698412698412
BOTTOM,흐웨이,25.0,1.619047619047619,1.875
BOTTOM,흐웨이,30.0,1.2,1.8846153846153846
BOTTOM,흐웨이,35.0,1.4444444444444444,1.6
JUNGLE,가렌,5.0,0.0,2.0
JUNGLE,가렌,15.0,2.0,0.0
JUNGLE,그라가스,0.0,1.0,1.6944444444444444
JUNGLE,그라가스,5.0,1.3611111111111112,1.826086956521739
JUNGLE,그라가스,10.0,1.565217391304348,1.7439024390243902
JUNGLE,그라가스,15.0,1.7,1.7746478873239437
JUNGLE,그라가스,20.0,2.0,1.7878787878787878
JUNGLE,그라가스,25.0,2.0,1.9411764705882353
JUNGLE,그라가스,30.0,1.6666666666666667,1.7692307692307692
JUNGLE,그라가스,35.0,1.8333333333333333,1.5
JUNGLE,그레이브즈,0.0,1.0714285714285714,1.756294964028777
JUNGLE,그레이브즈,5.0,1.3421052631578947,1.8030139935414424
JUNGLE,그레이브즈,10.0,1.8588235294117648,1.564676616915423
JUNGLE,그레이브즈,15.0,1.9915254237288136,1.4736111111111112
JUNGLE,그레이브즈,20.0,2.3529411764705883,1.4452054794520548
JUNGLE,그레이브즈,25.0,2.26953125,1.378787878787879
JUNGLE,그레이브즈,30.0,2.1594827586206895,1.4368932038834952
JUNGLE,그레이브즈,35.0,2.1029411764705883,1.6923076923076923
JUNGLE,그웬,0.0,1.0568181818181819,1.744858254585881
JUNGLE,그웬,5.0,1.2971506105834465,1.7196531791907514
JUNGLE,그웬,10.0,1.769711163153786,1.6363636363636365
JUNGLE,그웬,15.0,2.040268456375839,1.585645933014354
JUNGLE,그웬,20.0,2.5515771526001707,1.5564334085778782
JUNGLE,그웬,25.0,2.3847133757961783,1.497787610619469
JUNGLE,그웬,30.0,2.2190812720848054,1.7727272727272727
JUNGLE,그웬,35.0,2.12,1.5294117647058822
JUNGLE,나서스,0.0,0.0,1.25
JUNGLE,나서스,5.0,2.5,2.25
JUNGLE,나서스,10.0,1.875,1.875
JUNGLE,나서스,15.0,1.5,1.5
JUNGLE,나서스,20.0,2.4285714285714284,2.6666666666666665
JUNGLE,나서스,25.0,2.0,2.75
JUNGLE,나서스,30.0,1.0,2.0
JUNGLE,나피리,0.0,1.1,1.7021857923497268
JUNGLE,나피리,5.0,1.213740458015267,1.7575757575757576
JUNGLE,나피리,10.0,1.5848214285714286,1.5869565217391304
JUNGLE,나피리,15.0,1.6527196652719665,1.5668449197860963
JUNGLE,나피리,20.0,1.863849765258216,1.558659217877095
JUNGLE,나피리,25.0,1.8484848484848484,1.4660194174757282
JUNGLE,나피리,30.0,1.7049180327868851,1.0909090909090908
JUNGLE,나피리,35.0,1.3,1.0
JUNGLE,노틸러스,0.0,0.0,1.8333333333333333
JUNGLE,노틸러스,5.0,1.0,2.0
JUNGLE,노틸러스,10.0,1.2,2.3333333333333335
JUNGLE,노틸러스,15.0,1.8,2.0
JUNGLE,노틸러스,20.0,1.75,2.6666666666666665
JUNGLE,노틸러스,25.0,0.0,2.0
JUNGLE,녹턴,0.0,1.173913043478261,1.710371819960861
JUNGLE,녹턴,5.0,1.359375,2.066265060240964
JUNGLE,녹턴,10.0,1.7028571428571428,2.1087420042643923
JUNGLE,녹턴,15.0,1.6703601108033241,2.0814977973568283
JUNGLE,녹턴,20.0,1.7579617834394905,2.2181818181818183
JUNGLE,녹턴,25.0,1.7571428571428571,2.1076923076923078
JUNGLE,녹턴,30.0,1.7209302325581395,1.9312977099236641
JUNGLE,녹턴,35.0,1.7727272727272727,1.3793103448275863
JUNGLE,누누와 윌럼프,0.0,1.0344827586206897,1.6517168885774351
JUNGLE,누누와 윌럼프,5.0,1.24486301369863,1.8434163701067616
JUNGLE,누누와 윌럼프,10.0,1.4716312056737588,1.7336726039016115
JUNGLE,누누와 윌럼프,15.0,1.4613368283093053,1.7293023255813953
JUNGLE,누누와 윌럼프,20.0,1.6025641025641026,1.8804824561403508
JUNGLE,누누와 윌럼프,25.0,1.6087962962962963,1.7897727272727273
JUNGLE,누누와 윌럼프,30.0,1.4437869822485208,1.780104712041885
JUNGLE,누누와 윌럼프,35.0,1.6388888888888888,1.794871794871795
JUNGLE,니달리,0.0,1.0765765765765767,6.6816865143224975
JUNGLE,니달리,5.0,1.4676089517078916,13.641454779530093
JUNGLE,니달리,10.0,2.0566583953680726,13.649501126488575
JUNGLE,니달리,15.0,2.236270753512133,12.300258564964448
JUNGLE,니달리,20.0,2.594188376753507,12.650860260176248
JUNGLE,니달리,25.0,2.531881804043546,11.365533691115086
JUNGLE,니달리,30.0,2.2459016393442623,10.455263157894738
JUNGLE,니달리,35.0,2.1974522292993632,10.215447154471544
JUNGLE,니코,0.0,1.0,1.6470588235294117
JUNGLE,니코,5.0,1.0,1.375
JUNGLE,니코,10.0,1.625,1.3076923076923077
JUNGLE,니코,15.0,1.8076923076923077,1.2142857142857142
JUNGLE,니코,20.0,1.625,1.5666666666666667
JUNGLE,니코,25.0,1.7058823529411764,1.375
JUNGLE,니코,30.0,1.625,1.5
JUNGLE,니코,35.0,1.0,0.0
JUNGLE,다리우스,0.0,1.0,1.7857142857142858
JUNGLE,다리우스,5.0,1.0,1.6
JUNGLE,다리우스,10.0,1.6363636363636365,2.0
JUNGLE,다리우스,15.0,1.75,1.4
JUNGLE,다리우스,20.0,1.4,1.2857142857142858
JUNGLE,다리우스,25.0,2.2,1.5
JUNGLE,다리우스,30.0,0.0,1.0
JUNGLE,다이애나,0.0,1.0169491525423728,1.7483870967741935
JUNGLE,다이애나,5.0,1.2723880597014925,1.7686939182452641
JUNGLE,다이애나,10.0,1.812989921612542,1.5679156908665106
JUNGLE,다이애나,15.0,1.8315911730545877,1.491823899371069
JUNGLE,다이애나,20.0,2.0226063829787235,1.5148669796557122
JUNGLE,다이애나,25.0,1.9248291571753986,1.4222873900293256
JUNGLE,다이애나,30.0,1.8278145695364238,1.4301075268817205
JUNGLE,다이애나,35.0,1.793103448275862,1.3636363636363635
JUNGLE,드레이븐,0.0,0.0,2.0
JUNGLE,드레이븐,5.0,1.0,2.0
JUNGLE,드레이븐,10.0,0.0,4.0
JUNGLE,드레이븐,15.0,1.0,2.0
JUNGLE,드레이븐,20.0,1.0,3.0
JUNGLE,드레이븐,25.0,0.0,1.0
JUNGLE,라이즈,0.0,0.0,2.0
JUNGLE,라이즈,5.0,1.0,1.0
JUNGLE,라이즈,10.0,1.0,4.0
JUNGLE,라이즈,15.0,1.0,0.0
JUNGLE,라이즈,20.0,0.0,1.0
JUNGLE,라이즈,25.0,0.0,1.0
JUNGLE,라이즈,30.0,0.0,1.0
JUNGLE,라이즈,35.0,3.0,2.0
JUNGLE,람머스,0.0,1.0769230769230769,1.6933797909407666
JUNGLE,람머스,5.0,1.2647058823529411,1.9338842975206612
JUNGLE,람머스,10.0,1.558139534883721,1.7765957446808511
JUNGLE,람머스,15.0,1.6994818652849741,1.6745562130177514
JUNGLE,람머스,20.0,2.0061349693251533,1.8227848101265822
JUNGLE,람머스,25.0,1.688,1.6896551724137931
JUNGLE,람머스,30.0,1.6379310344827587,1.5897435897435896
JUNGLE,람머스,35.0,1.8333333333333333,1.5454545454545454
JUNGLE,럼블,0.0,1.0,1.6304347826086956
JUNGLE,럼블,5.0,1.1764705882352942,1.8048780487804879
JUNGLE,럼블,10.0,1.25,1.5555555555555556
JUNGLE,럼블,15.0,1.5384615384615385,1.303030303030303
JUNGLE,럼블,20.0,2.1538461538461537,1.2758620689655173
JUNGLE,럼블,25.0,1.5263157894736843,1.3636363636363635
JUNGLE,럼블,30.0,1.75,1.5
JUNGLE,럼블,35.0,2.5,1.5
JUNGLE,렉사이,0.0,1.0949367088607596,1.7858681602757431
JUNGLE,렉사이,5.0,1.3685545224006763,1.7757869249394673
JUNGLE,렉사이,10.0,1.778941565600882,1.669897377423033
JUNGLE,렉사이,15.0,1.7923976608187135,1.6569478908188586
JUNGLE,렉사이,20.0,2.03564084989719,1.778852798894264
JUNGLE,렉사이,25.0,2.049266247379455,1.7269544924154026
JUNGLE,렉사이,30.0,1.9267605633802818,1.6885245901639345
JUNGLE,렉사이,35.0,1.7142857142857142,1.8135593220338984
JUNGLE,렝가,0.0,1.0169491525423728,1.7468152866242037
JUNGLE,렝가,5.0,1.389261744966443,1.5194805194805194
JUNGLE,렝가,10.0,1.8653421633554084,1.4910485933503836
JUNGLE,렝가,15.0,2.1406926406926408,1.446629213483146
JUNGLE,렝가,20.0,2.222811671087533,1.4377104377104377
JUNGLE,렝가,25.0,2.024193548387097,1.3507462686567164
JUNGLE,렝가,30.0,1.9886363636363635,1.4838709677419355
JUNGLE,렝가,35.0,1.5,2.6666666666666665
JUNGLE,리 신,0.0,1.0363636363636364,1.566105214582372
JUNGLE,리 신,5.0,1.1774965800273598,2.676713459950454
JUNGLE,리 신,10.0,1.403276622558286,3.0543988569095735
JUNGLE,리 신,15.0,1.5296229802513466,2.9635782747603834
JUNGLE,리 신,20.0,1.7137452711223202,3.4166118204554428
JUNGLE,리 신,25.0,1.7443802183686576,3.236356793375988
JUNGLE,리 신,30.0,1.6853252647503782,2.9663286004056797
JUNGLE,리 신,35.0,1.554016620498615,2.719041278295606
JUNGLE,리븐,0.0,1.0,1.7307692307692308
JUNGLE,리븐,5.0,1.2,2.1666666666666665
JUNGLE,리븐,10.0,1.5238095238095237,1.6111111111111112
JUNGLE,리븐,15.0,2.0,1.411764705882353
JUNGLE,리븐,20.0,1.75,1.411764705882353
JUNGLE,리븐,25.0,1.6923076923076923,1.1428571428571428
JUNGLE,리븐,30.0,2.0,1.5
JUNGLE,릴리아,0.0,1.1111111111111112,1.729933110367893
JUNGLE,릴리아,5.0,1.24,1.761
JUNGLE,릴리아,10.0,1.5844327176781003,1.5372960372960374
JUNGLE,릴리아,15.0,1.6343178621659635,1.4375
JUNGLE,릴리아,20.0,1.8071216617210681,1.5116640746500778
JUNGLE,릴리아,25.0,1.8315098468271336,1.4646739130434783
JUNGLE,릴리아,30.0,1.6795580110497237,1.4907407407407407
JUNGLE,릴리아,35.0,1.7428571428571429,1.2142857142857142
JUNGLE,마스터 이,0.0,1.150943396226415,1.6673040152963672
JUNGLE,마스터 이,5.0,1.4407407407407407,1.7139479905437351
JUNGLE,마스터 이,10.0,1.7699530516431925,1.7628865979381443
JUNGLE,마스터 이,15.0,1.9722921914357683,1.6586102719033233
JUNGLE,마스터 이,20.0,2.1880341880341883,1.6477272727272727
JUNGLE,마스터 이,25.0,2.211267605633803,1.6413793103448275
JUNGLE,마스터 이,30.0,1.783132530120482,1.4893617021276595
JUNGLE,마스터 이,35.0,2.1578947368421053,2.111111111111111
JUNGLE,마오카이,0.0,1.0,1.6507936507936507
JUNGLE,마오카이,5.0,1.3076923076923077,1.8545454545454545
JUNGLE,마오카이,10.0,1.6666666666666667,1.8095238095238095
JUNGLE,마오카이,15.0,1.9285714285714286,1.8
JUNGLE,마오카이,20.0,2.0,1.7906976744186047
JUNGLE,마오카이,25.0,1.72,1.736842105263158
JUNGLE,마오카이,30.0,2.2222222222222223,1.7272727272727273
JUNGLE,마오카이,35.0,0.0,1.0
JUNGLE,말파이트,0.0,1.0222222222222221,1.7500766636001226
JUNGLE,말파이트,5.0,1.2938775510204081,1.8739669421487604
JUNGLE,말파이트,10.0,1.8290113452188006,1.6348631239935587
JUNGLE,말파이트,15.0,1.940506329113924,1.6092105263157894
JUNGLE,말파이트,20.0,2.125238095238095,1.698869475847893
JUNGLE,말파이트,25.0,2.201183431952663,1.6933575978161965
JUNGLE,말파이트,30.0,2.0141093474426808,1.6550802139037433
JUNGLE,말파이트,35.0,2.048780487804878,1.6956521739130435
JUNGLE,모데카이저,0.0,0.0,1.5789473684210527
JUNGLE,모데카이저,5.0,1.0,1.8888888888888888
JUNGLE,모데카이저,10.0,1.7142857142857142,1.7272727272727273
JUNGLE,모데카이저,15.0,1.5333333333333334,1.6153846153846154
JUNGLE,모데카이저,20.0,2.4545454545454546,1.75
JUNGLE,모데카이저,25.0,1.4285714285714286,1.625
JUNGLE,모데카이저,30.0,1.25,2.0
JUNGLE,모르가나,0.0,1.0,1.75
JUNGLE,모르가나,5.0,1.5,1.88135593220339
JUNGLE,모르가나,10.0,2.130434782608696,1.471698113207547
JUNGLE,모르가나,15.0,2.186046511627907,1.5333333333333334
JUNGLE,모르가나,20.0,1.7027027027027026,1.7435897435897436
JUNGLE,모르가나,25.0,1.7777777777777777,1.45
JUNGLE,모르가나,30.0,3.6,2.5714285714285716
JUNGLE,모르가나,35.0,1.5,1.5
JUNGLE,문도 박사,0.0,1.0714285714285714,2.1084745762711865
JUNGLE,문도 박사,5.0,1.296577946768061,2.8099467140319714
JUNGLE,문도 박사,10.0,1.8055555555555556,2.886440677966102
JUNGLE,문도 박사,15.0,1.955,3.297250859106529
JUNGLE,문도 박사,20.0,2.230985915492958,3.679089026915114
JUNGLE,문도 박사,25.0,2.226890756302521,3.8914285714285715
JUNGLE,문도 박사,30.0,1.982905982905983,3.465909090909091
JUNGLE,문도 박사,35.0,1.793103448275862,3.0
JUNGLE,바드,0.0,0.0,10.0
JUNGLE,바드,5.0,0.0,13.0
JUNGLE,바드,10.0,0.0,15.0
JUNGLE,바드,15.0,0.0,4.0
JUNGLE,바이,0.0,1.0377358490566038,1.783515731874145
JUNGLE,바이,5.0,1.3047619047619048,1.8964851293935883
JUNGLE,바이,10.0,1.7244318181818181,1.5584642233856894
JUNGLE,바이,15.0,1.8748763600395648,1.5388235294117647
JUNGLE,바이,20.0,2.0586001085187196,1.6682489451476794
JUNGLE,바이,25.0,2.1361665221162185,1.7466216216216217
JUNGLE,바이,30.0,1.9835051546391753,1.6505263157894736
JUNGLE,바이,35.0,1.9067796610169492,1.613861386138614
JUNGLE,베인,0.0,1.0,1.5
JUNGLE,베인,5.0,1.0,2.25
JUNGLE,베인,10.0,1.2,1.4
JUNGLE,베인,15.0,1.75,2.6666666666666665
JUNGLE,베인,20.0,2.0,2.0
JUNGLE,베인,25.0,2.6666666666666665,2.0
JUNGLE,베인,30.0,1.0,0.0
JUNGLE,벨베스,0.0,1.1408450704225352,1.7415026833631484
JUNGLE,벨베스,5.0,1.2919254658385093,1.7377423033067274
JUNGLE,벨베스,10.0,1.728624535315985,1.5475504322766571
JUNGLE,벨베스,15.0,1.8998699609882965,1.4312267657992566
JUNGLE,벨베스,20.0,2.318903318903319,1.4901960784313726
JUNGLE,벨베스,25.0,2.125858123569794,1.3783783783783783
JUNGLE,벨베스,30.0,2.3417721518987342,1.2686567164179106
JUNGLE,벨베스,35.0,2.1142857142857143,1.4615384615384615
JUNGLE,볼리베어,0.0,1.0,1.6923076923076923
JUNGLE,볼리베어,5.0,1.2758620689655173,1.853658536585366
JUNGLE,볼리베어,10.0,1.744186046511628,1.5714285714285714
JUNGLE,볼리베어,15.0,1.697674418604651,1.5675675675675675
JUNGLE,볼리베어,20.0,1.8275862068965518,1.5333333333333334
JUNGLE,볼리베어,25.0,1.8235294117647058,1.6153846153846154
JUNGLE,볼리베어,30.0,2.7,1.4
JUNGLE,볼리베어,35.0,1.3333333333333333,4.0
JUNGLE,브라이어,0.0,1.1333333333333333,1.7148760330578512
JUNGLE,브라이어,5.0,1.2912621359223302,1.8317757009345794
JUNGLE,브라이어,10.0,1.65,1.6257309941520468
JUNGLE,브라이어,15.0,1.6979865771812082,1.5070422535211268
JUNGLE,브라이어,20.0,1.9496402877697843,1.625
JUNGLE,브라이어,25.0,1.8571428571428572,1.5507246376811594
JUNGLE,브라이어,30.0,1.5348837209302326,1.7857142857142858
JUNGLE,브라이어,35.0,1.3333333333333333,1.5
JUNGLE,브랜드,0.0,1.0,1.8508771929824561
JUNGLE,브랜드,5.0,1.2264150943396226,1.7894736842105263
JUNGLE,브랜드,10.0,1.839080459770115,1.6712328767123288
JUNGLE,브랜드,15.0,1.7,1.4833333333333334
JUNGLE,브랜드,20.0,1.9850746268656716,1.5396825396825398
JUNGLE,브랜드,25.0,1.9583333333333333,1.7142857142857142
JUNGLE,브랜드,30.0,2.3529411764705883,1.3333333333333333
JUNGLE,브랜드,35.0,3.0,0.0
JUNGLE,비에고,0.0,1.0348837209302326,1.8059463764268648
JUNGLE,비에고,5.0,1.345066358915176,1.8411440385940732
JUNGLE,비에고,10.0,1.7790654205607477,1.6503731343283583
JUNGLE,비에고,15.0,1.836197021764032,1.6263963591228796
JUNGLE,비에고,20.0,2.0653846153846156,1.6734308636149127
JUNGLE,비에고,25.0,1.9824333116460637,1.6519567027477102
JUNGLE,비에고,30.0,1.9940564635958395,1.5981308411214954
JUNGLE,비에고,35.0,1.8391959798994975,1.7582417582417582
JUNGLE,뽀삐,0.0,1.0714285714285714,1.713235294117647
JUNGLE,뽀삐,5.0,1.2538461538461538,1.608294930875576
JUNGLE,뽀삐,10.0,1.8248847926267282,1.477832512315271
JUNGLE,뽀삐,15.0,1.9476190476190476,1.5355450236966826
JUNGLE,뽀삐,20.0,2.1736526946107784,1.5952380952380953
JUNGLE,뽀삐,25.0,2.3076923076923075,1.7168141592920354
JUNGLE,뽀삐,30.0,2.1538461538461537,1.7659574468085106
JUNGLE,뽀삐,35.0,1.9615384615384615,1.8
JUNGLE,사이온,0.0,0.0,1.9090909090909092
JUNGLE,사이온,5.0,1.4,1.5555555555555556
JUNGLE,사이온,10.0,1.588235294117647,1.5294117647058822
JUNGLE,사이온,15.0,1.6875,1.1666666666666667
JUNGLE,사이온,20.0,2.2,1.4545454545454546
JUNGLE,사이온,25.0,1.3333333333333333,1.3333333333333333
JUNGLE,사이온,30.0,1.25,1.5
JUNGLE,사이온,35.0,2.0,1.0
JUNGLE,사일러스,0.0,1.0827067669172932,1.7242813918305597
JUNGLE,사일러스,5.0,1.2479856759176364,1.729090909090909
JUNGLE,사일러스,10.0,1.6087437742114001,1.5344555497106787
JUNGLE,사일러스,15.0,1.6820843091334894,1.46846295162278
JUNGLE,사일러스,20.0,1.8956578094620868,1.5200281096275474
JUNGLE,사일러스,25.0,1.8989795918367347,1.5270805812417436
JUNGLE,사일러스,30.0,1.7979002624671916,1.4149377593360997
JUNGLE,사일러스,35.0,1.811965811965812,1.375
JUNGLE,샤코,0.0,1.1,1.6262626262626263
JUNGLE,샤코,5.0,1.263157894736842,1.6310432569974556
JUNGLE,샤코,10.0,1.6777251184834123,1.6594427244582044
JUNGLE,샤코,15.0,1.837528604118993,1.4406779661016949
JUNGLE,샤코,20.0,2.120822622107969,1.436426116838488
JUNGLE,샤코,25.0,2.149812734082397,1.39010989010989
JUNGLE,샤코,30.0,2.12396694214876,1.6071428571428572
JUNGLE,샤코,35.0,2.096774193548387,1.3333333333333333
JUNGLE,세주아니,0.0,1.0689655172413792,1.6784922394678492
JUNGLE,세주아니,5.0,1.3301435406698565,1.6775147928994083
JUNGLE,세주아니,10.0,1.6464968152866242,1.4523076923076923
JUNGLE,세주아니,15.0,1.720125786163522,1.495114006514658
JUNGLE,세주아니,20.0,1.9923076923076923,1.6715328467153285
JUNGLE,세주아니,25.0,2.121693121693122,1.6441717791411044
JUNGLE,세주아니,30.0,1.7294117647058824,1.625
JUNGLE,세주아니,35.0,1.5,1.6923076923076923
JUNGLE,쉔,0.0,1.0,18.904761904761905
JUNGLE,쉔,5.0,1.1666666666666667,28.80952380952381
JUNGLE,쉔,10.0,2.272727272727273,31.0
JUNGLE,쉔,15.0,2.2142857142857144,28.952380952380953
JUNGLE,쉔,20.0,1.7692307692307692,32.529411764705884
